class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,459218.0,23.0,8.0,2.0,1.0,3184.0,-1.07,-0.01,0.14,-0.01,-0.02,-0.17,311.0,18.06,87.37,1.99,-9.31,0.56,6,2002
0,459438.0,27.0,37.0,0.0,1.0,2649.0,0.42,-0.04,0.15,-0.08,-0.34,-0.34,315.25,23.19,88.69,4.32,-9.04,0.34,6,2002
0,459656.0,26.0,30.0,0.0,1.0,2555.0,-0.23,0.07,-0.04,-0.1,-0.04,-0.63,321.31,29.62,90.31,4.67,-8.41,-0.1,6,2002
0,459873.0,35.0,13.0,1.0,1.0,1674.0,-0.34,0.12,0.0,-0.08,-0.07,-0.8,329.56,37.94,91.81,5.68,-7.6,-0.23,6,2002
0,460095.0,27.0,293.0,0.0,0.0,2207.0,0.12,0.24,0.15,-0.07,-0.04,-0.96,340.31,48.56,93.81,7.48,-6.22,-0.28,6,2002
0,460317.0,26.0,10.0,0.0,3.0,2024.0,0.07,0.14,0.07,-0.19,0.02,-1.12,354.69,61.38,98.0,8.73,-4.41,-0.57,6,2002
0,460541.0,27.0,7.0,0.0,9.0,2006.0,1.99,-0.14,-0.14,-0.03,0.07,-0.73,8.69,73.44,103.06,11.41,-2.79,-0.77,6,2002
0,460761.0,29.0,7.0,0.0,1.0,2059.0,0.53,-0.06,0.0,0.08,0.18,-0.08,9.88,75.25,94.81,10.02,-2.54,-0.21,6,2002
0,460979.0,29.0,1613.0,0.0,0.0,1815.0,8.93,2.16,-0.39,0.16,-0.39,3.66,0.69,67.19,101.31,17.83,-1.86,-1.17,6,2002
0,461199.0,24.0,2591.0,0.0,3.0,2995.0,-5.28,0.56,0.88,0.21,0.49,2.33,301.56,10.88,90.06,-3.61,-9.09,0.89,6,2002
0,461416.0,27.0,479.0,0.0,0.0,2463.0,0.74,-0.17,-0.16,0.12,-0.13,-1.34,306.37,14.38,89.81,3.33,-9.98,0.0,6,2002
0,461636.0,34.0,26.0,0.0,0.0,1908.0,0.52,0.1,0.3,-0.03,0.07,-0.08,312.81,21.5,88.62,4.12,-9.01,0.51,6,2002
0,461849.0,25.0,5.0,0.0,2.0,2649.0,-0.04,0.02,0.32,-0.03,0.02,0.03,315.19,22.0,88.62,4.35,-9.09,0.6,6,2002
0,462066.0,29.0,8.0,0.0,2.0,2765.0,0.05,-0.03,0.08,0.0,-0.01,0.0,313.69,20.62,88.31,3.51,-9.2,0.35,6,2002
0,462287.0,35.0,13.0,4.0,1.0,1976.0,-0.05,-0.01,0.36,-0.04,0.02,0.0,313.56,20.44,88.37,3.37,-9.19,0.61,6,2002
0,462503.0,31.0,19.0,1.0,1.0,1917.0,-0.99,0.11,0.15,-0.1,-0.19,-0.38,316.19,23.12,89.37,2.89,-8.88,0.23,6,2002
0,462721.0,33.0,12.0,0.0,0.0,1761.0,-0.52,0.15,0.22,-0.12,-0.05,-0.86,323.56,31.06,91.19,4.61,-8.19,0.03,6,2002
0,462943.0,34.0,13.0,3.0,3.0,1625.0,-0.49,0.07,-0.09,-0.1,-0.03,-0.69,335.44,41.63,92.87,6.06,-7.19,-0.47,6,2002
0,463161.0,21.0,0.0,0.0,1.0,2200.0,0.21,0.06,0.05,-0.07,-0.04,-0.81,344.87,50.63,95.06,7.85,-6.06,-0.5,6,2002
0,463380.0,29.0,21.0,0.0,1.0,2099.0,0.32,0.18,0.02,-0.11,-0.03,-0.88,355.87,60.63,98.31,9.14,-4.6,-0.55,6,2002
0,463600.0,31.0,13.0,0.0,1.0,1252.0,0.67,-0.03,0.08,-0.09,-0.02,-0.86,6.25,69.75,103.75,9.87,-3.32,-0.72,6,2002
0,463817.0,25.0,9.0,0.0,1.0,2121.0,0.36,0.02,0.07,0.09,0.12,-0.11,11.75,75.75,96.69,9.86,-2.37,-0.2,6,2002
0,464034.0,39.0,9.0,2.0,1.0,2087.0,0.15,-0.14,-0.01,-0.04,-0.13,0.23,11.31,75.56,96.19,9.64,-2.59,-0.29,6,2002
0,464250.0,28.0,2311.0,0.0,0.0,2134.0,4.89,2.37,-0.47,0.51,-0.05,4.05,353.0,59.56,98.19,13.35,-2.53,-1.18,6,2002
0,464468.0,29.0,3285.0,0.0,2.0,2764.0,-7.13,0.49,1.27,0.27,0.24,1.26,297.25,5.31,88.44,-6.22,-9.26,1.53,6,2002
0,464686.0,31.0,422.0,0.0,1.0,1947.0,3.07,-0.1,0.33,0.09,-0.14,-0.94,309.37,17.19,89.94,5.98,-9.47,0.34,6,2002
0,464903.0,27.0,7.0,0.0,2.0,2644.0,0.54,0.07,0.44,0.1,0.21,0.17,310.81,18.75,88.37,2.93,-9.15,0.5,6,2002
0,465119.0,27.0,9.0,0.0,1.0,2750.0,-0.32,-0.01,0.33,0.04,0.02,-0.08,310.19,17.25,87.56,2.59,-9.36,0.72,6,2002
