class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,130704.0,27.0,9.0,101.0,0.0,2363.0,1.25,0.17,0.01,0.23,0.31,-0.32,25.06,50.0,65.62,8.78,-5.53,2.64,10,3357
0,130926.0,26.0,11.0,0.0,2.0,2038.0,0.13,0.35,-0.15,-0.05,-0.06,1.03,20.44,46.0,66.94,7.19,-5.9,2.51,10,3357
0,131144.0,26.0,11.0,0.0,1.0,2232.0,-0.52,0.59,0.21,-0.07,-0.07,1.27,6.06,33.06,72.25,5.15,-7.36,2.61,10,3357
0,131359.0,27.0,11.0,0.0,1.0,2531.0,-0.4,0.29,0.31,-0.01,0.05,0.94,351.69,19.12,75.19,2.82,-8.65,2.67,10,3357
0,131578.0,25.0,10.0,0.0,2.0,2553.0,-1.86,0.42,0.2,-0.02,-0.16,0.05,344.94,13.0,76.06,0.33,-8.85,2.49,10,3357
0,131798.0,25.0,16.0,0.0,2.0,2374.0,0.13,0.42,0.19,-0.05,-0.03,-0.99,352.94,21.06,76.31,3.66,-8.46,2.35,10,3357
0,132015.0,27.0,10.0,1.0,1.0,2259.0,0.09,0.31,-0.21,-0.04,0.0,-0.92,3.5,31.19,75.37,5.25,-7.75,1.89,10,3357
0,132235.0,26.0,9.0,0.0,1.0,2078.0,-0.08,0.39,0.0,0.03,0.0,-1.04,15.81,43.06,73.06,6.82,-6.31,1.9,10,3357
0,132451.0,31.0,19.0,1.0,0.0,1388.0,-0.31,0.61,0.16,0.03,-0.09,-1.02,26.81,53.75,67.87,7.72,-4.81,2.2,10,3357
0,132669.0,31.0,18.0,3.0,2.0,1260.0,-0.81,0.46,-0.2,0.09,0.1,-0.85,38.75,64.19,55.75,8.01,-3.05,2.19,10,3357
0,132887.0,27.0,7.0,0.0,0.0,1221.0,0.28,0.2,-0.21,0.07,0.33,0.1,44.31,67.44,45.44,9.33,-2.48,2.43,10,3357
0,133101.0,26.0,11.0,1.0,1.0,1881.0,-0.1,0.17,0.07,-0.13,-0.02,0.86,38.25,61.88,53.94,8.54,-3.56,2.78,10,3357
0,133321.0,25.0,11.0,0.0,1.0,2043.0,0.01,0.36,0.09,-0.14,-0.05,1.02,27.62,52.19,66.0,7.76,-5.12,2.53,10,3357
