class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,897833.0,26.0,9.0,0.0,1.0,2677.0,-0.14,-0.02,0.09,0.03,0.03,-0.1,345.87,45.56,61.44,6.87,-6.04,3.36,12,4202
0,898052.0,26.0,9.0,0.0,0.0,2621.0,-0.14,-0.06,0.09,0.01,0.01,-0.08,346.81,46.38,60.56,6.95,-5.95,3.41,12,4202
0,898267.0,31.0,18.0,0.0,0.0,1705.0,0.58,0.04,-0.05,0.01,-0.01,-0.13,347.87,47.25,59.63,7.79,-5.69,3.3,12,4202
0,898486.0,32.0,22.0,0.0,1.0,1641.0,-0.5,-0.27,0.05,0.09,0.06,-0.17,350.69,50.44,59.06,7.06,-5.61,3.27,12,4202
0,898707.0,35.0,13.0,0.0,1.0,1496.0,0.1,-0.2,-0.14,-0.02,-0.07,-0.39,355.69,55.75,57.19,8.21,-4.84,2.84,12,4202
0,898925.0,31.0,12.0,0.0,1.0,1396.0,-0.78,-0.09,0.07,-0.02,-0.06,-0.28,359.5,60.19,56.44,7.74,-4.13,2.75,12,4202
0,899144.0,26.0,8.0,0.0,2.0,2059.0,-0.2,-0.15,0.08,0.0,-0.02,-0.25,2.5,63.0,53.75,8.54,-3.72,2.7,12,4202
0,899366.0,25.0,9.0,0.0,0.0,2013.0,-0.16,0.0,0.05,-0.05,-0.03,-0.32,6.62,66.44,49.75,8.83,-2.96,2.57,12,4202
0,899581.0,30.0,14.0,0.0,0.0,1284.0,0.46,0.16,0.01,0.02,0.1,-0.05,9.81,68.44,45.56,9.33,-2.53,2.38,12,4202
0,899802.0,26.0,9.0,0.0,1.0,2183.0,-0.3,-0.04,-0.88,0.07,0.14,0.01,9.06,65.44,42.06,8.83,-2.79,2.68,12,4202
0,900022.0,27.0,8.0,0.0,0.0,2355.0,0.35,-0.05,0.13,0.1,0.1,-0.23,10.94,65.06,31.87,9.25,-2.23,3.64,12,4202
0,900237.0,25.0,8.0,0.0,1.0,2222.0,0.26,-0.04,0.01,-0.04,-0.12,0.43,9.69,65.31,37.06,9.17,-2.54,3.26,12,4202
0,900457.0,27.0,11.0,0.0,1.0,2419.0,-0.01,0.08,0.14,0.05,0.0,0.76,1.37,60.06,47.63,8.46,-3.58,3.43,12,4202
