class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,229106.0,31.0,17.0,1.0,1.0,1767.0,-0.74,-0.1,-0.14,-0.01,-0.06,-0.23,8.69,71.87,62.75,8.57,-2.81,1.25,11,3755
0,229326.0,31.0,17.0,2.0,1.0,1580.0,-0.24,0.16,-0.07,-0.09,0.2,-1.04,18.31,79.56,42.44,9.47,-0.83,1.29,11,3755
0,229549.0,27.0,11.0,0.0,0.0,2309.0,0.06,0.0,0.01,0.09,0.05,0.34,26.25,81.94,1.56,9.77,-0.05,1.38,11,3755
0,229766.0,27.0,11.0,0.0,1.0,2572.0,-0.11,-0.03,0.04,0.04,-0.0,0.59,19.81,79.69,38.0,9.85,-1.21,1.35,11,3755
0,229984.0,27.0,9.0,0.0,0.0,2684.0,-0.54,-0.11,0.14,0.04,0.02,0.48,12.38,74.5,57.38,8.9,-2.31,1.55,11,3755
0,230207.0,26.0,9.0,0.0,1.0,2602.0,0.04,0.0,0.02,0.05,-0.01,0.27,8.06,71.0,63.38,9.31,-2.84,1.44,11,3755
0,230424.0,26.0,11.0,0.0,1.0,2599.0,0.44,0.15,0.29,0.05,-0.02,0.49,2.69,66.75,67.5,9.45,-3.41,1.77,11,3755
0,230642.0,26.0,1070.0,0.0,1.0,2772.0,-0.36,-0.09,0.03,-0.03,-0.06,0.42,357.25,61.63,72.12,8.25,-4.56,1.45,11,3755
0,230859.0,29.0,1711.0,1.0,1.0,2534.0,-1.77,-0.33,0.29,0.01,-0.02,-0.1,354.37,59.38,74.0,7.72,-4.98,1.77,11,3755
