class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,176876.0,25.0,6.0,0.0,0.0,2538.0,-0.77,-0.1,0.05,0.02,-0.0,0.01,324.56,66.37,64.81,8.21,-3.66,1.72,11,3599
0,177095.0,23.0,8.0,0.0,1.0,2110.0,-0.15,-0.1,0.34,-0.08,-0.24,-0.23,328.0,70.0,68.19,9.05,-3.22,1.59,11,3599
0,177311.0,29.0,17.0,0.0,1.0,1559.0,-0.99,0.05,0.18,-0.12,-0.06,-0.57,332.25,73.81,67.31,9.07,-2.46,0.93,11,3599
0,177531.0,31.0,20.0,0.0,0.0,1485.0,1.6,-0.03,-0.85,-0.02,0.01,-0.01,340.56,80.31,61.63,11.27,-1.48,-0.07,11,3599
0,177752.0,55.0,19.0,0.0,1.0,1573.0,0.9,-0.1,0.12,0.16,0.18,0.31,337.31,77.44,55.25,9.54,-1.91,1.32,11,3599
0,177968.0,34.0,18.0,0.0,0.0,1691.0,0.45,0.15,-0.01,0.01,-0.04,0.79,328.37,69.87,64.56,9.66,-2.88,1.43,11,3599
0,178186.0,27.0,10.0,2.0,2.0,1831.0,-0.22,0.22,0.24,0.02,0.03,1.02,316.69,59.06,72.69,8.18,-4.58,1.73,11,3599
0,178404.0,27.0,9.0,0.0,1.0,2539.0,0.63,0.28,0.56,0.06,-0.01,0.78,305.87,48.88,75.81,7.98,-6.01,2.14,11,3599
0,178622.0,25.0,9.0,0.0,1.0,2967.0,-1.12,-0.01,-0.05,-0.02,0.01,0.35,298.81,42.13,77.12,6.26,-6.93,1.69,11,3599
0,178838.0,30.0,13.0,1.0,1.0,2027.0,-0.45,0.69,0.31,-0.03,-0.09,-0.32,298.62,42.13,77.44,6.13,-6.4,1.89,11,3599
0,179064.0,31.0,17.0,1.0,1.0,1915.0,-1.31,0.21,-0.05,-0.03,-0.04,-0.78,305.25,48.94,76.69,6.13,-5.99,1.42,11,3599
0,179282.0,31.0,16.0,2.0,0.0,1752.0,0.03,0.27,0.03,-0.11,-0.02,-1.1,318.37,61.5,73.62,8.06,-4.19,1.39,11,3599
0,179503.0,31.0,17.0,1.0,1.0,1613.0,-0.47,0.01,0.25,0.02,0.02,-0.73,331.0,72.62,64.69,8.88,-2.63,1.5,11,3599
0,179723.0,26.0,5.0,0.0,3.0,1546.0,0.47,-0.06,-0.01,-0.14,-0.15,-0.11,337.87,78.44,58.5,10.09,-1.72,0.99,11,3599
0,179944.0,33.0,17.0,1.0,0.0,1503.0,0.06,0.12,0.06,0.03,0.02,0.1,337.94,78.62,63.63,9.67,-1.61,0.92,11,3599
