class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,998754.0,35.0,17.0,0.0,0.0,1983.0,-0.43,0.24,0.22,-0.08,-0.04,-0.56,49.69,24.12,83.81,3.62,-8.63,1.18,14,5169
0,998972.0,34.0,14.0,0.0,0.0,1878.0,-0.76,0.4,-0.06,-0.13,0.03,-1.11,59.81,33.69,84.56,3.82,-7.71,0.61,14,5169
0,999192.0,40.0,12.0,11.0,0.0,1711.0,0.61,0.4,-0.12,0.1,0.02,-0.94,74.37,47.81,84.06,7.88,-6.13,0.54,14,5169
0,999406.0,27.0,11.0,493.0,0.0,2567.0,-0.05,0.13,0.13,-0.08,0.03,-0.91,85.06,58.63,81.75,8.36,-4.83,0.86,14,5169
0,999625.0,25.0,9.0,1229.0,2.0,2402.0,0.79,0.1,-0.37,-0.14,0.06,-1.03,99.81,71.62,79.69,10.13,-2.84,0.17,14,5169
0,999850.0,29.0,12.0,247.0,2.0,1311.0,0.96,0.23,0.05,0.01,-0.02,-0.4,107.37,78.81,74.44,10.59,-1.59,0.55,14,5169
0,1000068.0,30.0,17.0,0.0,0.0,1224.0,-0.08,-0.05,-0.13,-0.02,-0.16,-0.11,110.87,82.19,79.06,9.63,-1.34,0.1,14,5169
0,1000284.0,37.0,17.0,0.0,5.0,1277.0,0.14,0.06,-0.13,0.1,0.08,0.74,107.5,79.56,86.19,9.79,-1.69,-0.02,14,5169
0,1000501.0,28.0,10.0,0.0,5.0,2030.0,0.39,0.27,0.0,0.07,0.01,0.77,96.87,70.06,86.69,9.61,-3.06,0.19,14,5169
0,1000715.0,28.0,19.0,0.0,5.0,1523.0,-0.1,0.19,-0.07,0.14,-0.09,0.89,85.81,60.06,87.0,8.34,-4.76,0.18,14,5169
0,1000935.0,31.0,3.0,1.0,5.0,1683.0,0.64,0.25,0.16,0.12,-0.01,0.86,73.37,48.81,86.12,8.03,-6.17,0.59,14,5169
0,1001150.0,27.0,5.0,0.0,0.0,1839.0,-0.22,0.21,0.07,0.1,0.11,1.06,61.94,37.75,85.31,5.7,-7.57,0.71,14,5169
