class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,159089.0,19.0,19.0,1.0,0.0,1912.0,0.63,0.39,0.48,-0.04,0.01,-1.35,306.94,27.06,86.31,5.1,-8.31,1.03,14,4858
0,159305.0,31.0,18.0,1.0,9.0,1764.0,1.03,0.35,0.12,-0.02,0.04,-1.02,319.87,39.5,85.62,7.35,-7.11,0.69,14,4858
0,159525.0,35.0,21.0,0.0,11.0,1635.0,0.09,0.13,-0.06,0.01,0.04,-0.98,332.81,51.94,84.06,7.82,-5.86,0.56,14,4858
0,159747.0,30.0,15.0,9.0,0.0,1494.0,-0.42,0.01,0.08,-0.01,0.04,-0.82,343.94,63.06,81.37,8.31,-4.38,0.74,14,4858
0,159966.0,31.0,19.0,0.0,3.0,1353.0,-0.88,-0.22,-0.07,-0.02,-0.04,-0.87,353.94,72.81,75.81,8.5,-2.94,0.62,14,4858
0,160186.0,35.0,23.0,9.0,3.0,1243.0,0.64,-0.21,-0.29,-0.04,-0.1,-0.44,2.0,80.44,69.0,10.32,-1.68,0.27,14,4858
0,160402.0,26.0,11.0,5.0,5.0,1243.0,-0.03,-0.11,-0.18,0.03,0.04,0.58,1.69,80.19,78.19,9.63,-1.74,0.15,14,4858
0,160619.0,0.0,5.0,3.0,5.0,1821.0,0.72,-0.09,0.3,-0.02,-0.07,0.81,354.19,73.06,82.94,10.1,-2.92,0.65,14,4858
0,160837.0,58.0,21.0,0.0,0.0,1527.0,0.21,0.34,-0.02,-0.07,-0.31,1.13,339.37,58.56,90.12,8.52,-4.85,-0.06,14,4858
0,161053.0,13.0,3.0,0.0,0.0,1660.0,-0.45,-0.17,0.05,0.06,-0.01,0.8,327.69,47.13,90.87,7.22,-6.69,-0.08,14,4858
0,161272.0,10.0,7.0,1.0,0.0,1790.0,0.36,0.03,-0.06,0.16,0.05,0.75,317.5,37.88,89.25,5.7,-7.63,0.15,14,4858
0,161492.0,37.0,23.0,0.0,5.0,1933.0,0.1,0.11,0.31,-0.01,0.0,0.98,306.56,27.06,88.12,4.57,-8.6,0.59,14,4858
0,161707.0,41.0,5.0,1.0,0.0,2037.0,-0.96,0.13,0.11,0.15,-0.08,0.5,298.25,18.87,87.87,2.17,-9.14,0.46,14,4858
0,161922.0,31.0,17.0,1.0,3.0,2111.0,-0.81,0.17,0.87,0.03,0.05,0.0,295.19,16.81,85.94,2.02,-9.18,1.52,14,4858
0,162141.0,30.0,13.0,0.0,1.0,2479.0,-0.32,0.31,-0.18,0.03,-0.09,-0.54,300.25,21.87,86.94,3.33,-8.76,0.29,14,4858
0,162356.0,26.0,18.0,0.0,0.0,1884.0,-0.75,0.47,0.41,0.04,-0.01,-1.13,309.44,31.87,86.69,5.04,-8.02,0.88,14,4858
0,162573.0,36.0,8.0,0.0,1.0,1726.0,-0.45,0.57,0.19,0.25,-0.0,-1.36,324.12,47.13,83.0,6.73,-6.04,1.0,14,4858
0,162795.0,23.0,13.0,3.0,0.0,1572.0,-0.85,-0.28,0.09,-0.11,-0.07,-0.99,338.75,61.31,78.5,7.74,-4.89,1.02,14,4858
