class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,385272.0,31.0,17.0,0.0,1.0,1948.0,0.15,0.38,0.33,-0.08,0.02,0.73,11.81,29.94,81.87,5.04,-8.02,1.53,4,1468
0,385490.0,27.0,9.0,0.0,0.0,2541.0,-0.43,0.33,-0.13,-0.13,0.09,0.54,6.0,22.75,83.5,3.36,-8.65,0.88,4,1468
0,385704.0,28.0,9.0,0.0,1.0,2696.0,-0.13,0.28,0.21,0.09,0.03,0.29,2.94,19.12,83.25,3.07,-8.91,1.29,4,1468
0,385919.0,27.0,11.0,0.0,0.0,2537.0,-1.17,0.16,0.12,0.07,0.09,-0.2,2.5,18.31,82.0,1.92,-9.04,1.43,4,1468
0,386136.0,33.0,11.0,1.0,1.0,1961.0,-0.58,0.21,0.18,0.08,-0.03,-0.75,9.75,26.0,80.12,3.78,-8.43,1.69,4,1468
0,386354.0,30.0,17.0,0.0,1.0,1843.0,-0.8,0.39,0.24,0.06,-0.1,-0.88,17.87,35.44,78.44,4.88,-7.42,1.83,4,1468
0,386568.0,25.0,19.0,2.0,0.0,1717.0,-0.13,0.53,0.09,-0.05,-0.05,-0.89,28.31,46.19,77.12,7.0,-6.01,1.59,4,1468
0,386785.0,38.0,9.0,1.0,1.0,2068.0,0.2,0.55,-0.02,0.06,0.01,-1.07,39.25,57.44,73.44,7.53,-4.52,1.68,4,1468
0,387004.0,26.0,9.0,3.0,1.0,1914.0,-0.62,0.23,0.28,0.01,-0.01,-0.85,51.56,69.25,64.12,8.54,-2.88,1.79,4,1468
0,387225.0,166.0,9.0,0.0,2.0,1813.0,-0.1,0.35,0.45,-0.03,-0.07,-0.72,62.31,78.25,44.38,9.98,-0.97,1.66,4,1468
0,387447.0,1075.0,17.0,5.0,3.0,1254.0,0.09,0.17,0.05,-0.03,-0.07,0.08,65.56,81.0,41.31,9.78,-0.84,1.2,4,1468
0,387665.0,1271.0,17.0,7.0,1.0,1379.0,-0.01,-0.01,-0.3,-0.13,-0.08,0.71,58.94,74.94,65.75,9.45,-2.33,0.74,4,1468
0,387884.0,115.0,15.0,0.0,1.0,1495.0,-0.64,0.29,0.16,0.06,0.17,0.19,53.19,68.31,70.37,8.47,-3.1,1.37,4,1468
0,388102.0,36.0,9.0,0.0,1.0,2025.0,0.66,0.34,0.05,-0.07,-0.02,0.84,49.94,65.31,70.19,9.54,-3.58,1.43,4,1468
0,388317.0,43.0,18.0,1.0,1.0,1746.0,-0.21,0.49,0.11,0.05,0.01,0.98,37.0,52.63,76.94,6.81,-5.5,1.6,4,1468
0,388536.0,36.0,17.0,2.0,1.0,1869.0,0.66,0.5,0.42,-0.03,0.01,0.78,27.25,43.0,78.87,6.51,-6.71,1.52,4,1468
0,388754.0,31.0,17.0,1.0,2.0,1993.0,-0.71,0.1,0.33,-0.06,0.05,0.87,17.94,33.06,80.62,4.63,-8.0,1.66,4,1468
0,388968.0,29.0,12.0,1.0,0.0,2643.0,-0.67,0.34,0.05,-0.06,0.04,0.54,9.5,24.06,81.87,2.62,-8.65,1.21,4,1468
0,389187.0,31.0,17.0,0.0,14.0,2124.0,0.68,0.47,0.21,0.07,-0.02,-0.25,7.56,22.06,81.44,2.86,-8.62,1.74,4,1468
