class,time,fsr1,fsr2,fsr3,fsr4,angle,accx,accy,accz,gyro1,gyro2,gyro3,orient1,orient2,orient3,acc2x,acc2y,acc2z,participant,serialnumber
0,351726.0,307.0,14.0,0.0,0.0,1461.0,-0.29,-0.12,-0.09,-0.2,-0.17,0.65,63.38,68.31,29.06,8.81,-1.94,3.04,9,3165
0,351944.0,54.0,13.0,0.0,0.0,1323.0,1.68,0.03,-0.16,0.01,-0.06,-0.98,69.0,71.25,18.75,10.98,-0.89,2.8,9,3165
0,352165.0,30.0,17.0,5.0,0.0,1321.0,-0.52,0.22,0.51,0.07,0.12,0.27,70.06,70.31,11.0,8.71,-0.4,3.75,9,3165
0,352382.0,25.0,7.0,0.0,1.0,1822.0,0.48,0.0,0.02,-0.01,-0.08,0.43,67.87,70.12,17.75,10.01,-0.91,3.14,9,3165
0,352604.0,375.0,9.0,0.0,1.0,1913.0,0.41,0.5,0.07,-0.17,-0.07,1.32,56.75,64.62,45.69,8.44,-2.95,3.11,9,3165
0,352823.0,1191.0,9.0,6.0,4.0,1773.0,-0.38,0.51,0.11,-0.19,-0.06,1.49,40.44,50.19,65.25,7.14,-5.19,2.74,9,3165
0,353040.0,1967.0,21.0,14.0,0.0,1945.0,-0.01,0.41,-0.29,0.01,-0.1,1.09,25.5,36.38,72.25,5.73,-7.16,2.1,9,3165
0,353260.0,1927.0,16.0,7.0,1.0,2057.0,-0.78,0.16,0.31,0.07,-0.02,0.66,14.38,26.81,73.81,3.58,-8.27,2.75,9,3165
0,353474.0,1613.0,12.0,8.0,0.0,2157.0,-0.79,0.18,0.26,0.14,-0.01,0.59,5.81,19.06,73.37,2.4,-8.69,2.9,9,3165
0,353689.0,2310.0,9.0,12.0,1.0,2530.0,-0.42,0.44,0.46,0.01,0.0,-0.36,2.31,17.25,72.44,2.51,-8.47,3.29,9,3165
0,353907.0,2077.0,16.0,12.0,0.0,1940.0,0.66,0.88,0.16,-0.26,0.02,-1.84,17.31,30.12,72.06,5.73,-7.1,2.75,9,3165
0,354126.0,31.0,17.0,0.0,3.0,1747.0,0.46,0.35,0.07,0.05,0.07,-1.36,38.31,48.31,67.12,7.79,-5.65,2.6,9,3165
0,354341.0,21.0,5.0,0.0,0.0,2119.0,-0.15,0.4,0.17,0.19,0.1,-1.1,52.31,60.63,54.19,8.42,-3.39,3.0,9,3165
0,354558.0,24.0,7.0,0.0,1.0,1479.0,1.17,0.34,-0.09,0.08,0.03,-0.71,62.88,68.31,35.19,10.3,-1.67,2.86,9,3165
0,354775.0,25.0,6.0,0.0,0.0,1785.0,-0.58,0.24,-0.02,-0.04,-0.07,0.02,68.75,71.0,19.0,8.69,-0.79,2.98,9,3165
0,354991.0,2104.0,17.0,12.0,1.0,1352.0,0.42,0.12,-0.09,-0.09,-0.0,0.69,67.81,71.87,24.25,9.73,-1.19,2.68,9,3165
